sce,decile,region,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d5,Africa_Northern,4.658392765,6.414705492,7.718657791,7.615046018,9.050050438,10.64396662,12.9612551,15.53650149,18.44177747,21.69026744,25.3267891
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d6,Africa_Northern,5.51919043,7.425432747,8.858154353,8.61380015,10.16546099,11.85311228,14.40110468,17.20533122,20.32626318,23.78281528,27.6062481
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d7,Africa_Northern,6.616152123,8.723049074,10.32181041,9.878106037,11.56491875,13.4546689,16.23630025,19.2685286,22.6149932,26.29046244,30.3231221
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d8,Africa_Northern,8.187100407,10.9082605,12.55295763,11.77782603,13.65318049,15.77573101,18.94916768,22.3554513,26.01219216,29.9810728,34.28566677
"Gini25_SSP2_Ineq,date=2024-29-2T10:56:41+01:00",resid_d9,Africa_Northern,13.4963186,16.11554409,17.70647863,15.48297185,17.64004411,20.26872696,24.16106348,28.2420815,32.5617234,37.12157317,41.87704607
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d1,Africa_Northern,1.695669092,2.503966709,3.161365704,3.385356281,4.28956467,5.361210429,6.925217097,8.755520929,10.88496649,13.36330978,16.24268281
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d10,Africa_Northern,24.19819413,27.06699169,29.62420851,30.86913378,33.56220129,36.14406318,40.24241195,43.81948728,47.06881584,49.71920872,51.77234309
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d2,Africa_Northern,2.582504805,3.794669372,4.772291174,5.031646723,6.184420873,7.586953438,9.649638351,12.04840929,14.87192328,18.13867576,21.895907
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d3,Africa_Northern,3.309087022,4.73082783,5.81628228,5.933311405,7.336496202,8.910100004,11.22692261,13.89818692,17.00565494,20.58366203,24.69687238
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d4,Africa_Northern,3.896445577,5.479357666,6.757639962,6.803435993,8.243099216,9.983674507,12.51237946,15.35452866,18.63614272,22.38810951,26.67453414
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d5,Africa_Northern,4.658392765,6.414705492,7.718657791,7.615046018,9.237008192,11.01918659,13.65299413,16.67767522,20.09984536,23.94116799,28.29630996
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d6,Africa_Northern,5.51919043,7.425432747,8.858154353,8.61380015,10.30191732,12.2005192,15.00507186,18.05220838,21.525439,25.45523229,29.84932186
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d7,Africa_Northern,6.616152123,8.723049074,10.32181041,9.878106037,11.68781796,13.67964248,16.6018765,19.812537,23.36720349,27.19762451,31.43611007
"Gini50_SSP2_Ineq,date=2024-29-2T11:10:27+01:00",resid_d8,Africa_Northern,8.187100407,10.9082605,12.55295763,11.77782603,13.69063726,15.87678044,19.02286993,22.4387041,26.03464759,29.94384897,34.06428046
